task_id,workflow_type,department,step_name,step_number,total_steps,employee_id,priority,start_time,end_time,step_duration_hours,expected_duration_hours,delay_flag,inefficiency_score
TASK0039,Budget Approval,Finance,Finance Review,2,4,EMP035,High,2024-04-30 21:34:18,2024-05-01 22:46:13,25.1986,8.0,1,2.1498
TASK0039,Budget Approval,Finance,CFO Approval,3,4,EMP010,High,2024-05-01 23:23:28,2024-05-02 17:45:12,18.3622,8.0,1,1.2953
TASK0039,Budget Approval,Finance,Notification,4,4,EMP045,High,2024-05-02 18:36:00,2024-05-02 20:17:25,1.6903,1.0,1,0.6903
TASK0040,Contract Review,Finance,Draft Submission,1,5,EMP035,Critical,2024-07-27 09:00:00,2024-07-27 12:57:37,3.9605,3.0,1,0.3202
TASK0040,Contract Review,Finance,Legal Review,2,5,EMP004,Critical,2024-07-27 14:09:33,2024-07-28 19:37:59,29.4738,16.0,1,0.8421
TASK0040,Contract Review,Finance,Compliance Check,3,5,EMP027,Critical,2024-07-28 20:26:36,2024-07-29 09:16:58,12.8393,8.0,1,0.6049
TASK0040,Contract Review,Finance,Management Approval,4,5,EMP050,Critical,2024-07-29 10:22:01,2024-07-29 18:02:47,7.6796,4.0,1,0.9199
TASK0040,Contract Review,Finance,Signing,5,5,EMP045,Critical,2024-07-29 19:25:21,2024-07-29 23:06:02,3.678,2.0,1,0.839
TASK0041,Policy Update,Compliance,Draft Policy,1,5,EMP020,Critical,2024-01-04 09:00:00,2024-01-04 18:55:59,9.9332,8.0,0,0.2416
TASK0041,Policy Update,Compliance,Stakeholder Review,2,5,EMP027,Critical,2024-01-04 20:33:48,2024-01-05 09:07:21,12.5593,12.0,0,0.0466
TASK0041,Policy Update,Compliance,Legal Check,3,5,EMP048,Critical,2024-01-05 10:25:48,2024-01-05 17:27:21,7.0261,8.0,0,-0.1217
TASK0041,Policy Update,Compliance,Management Approval,4,5,EMP039,Critical,2024-01-05 18:46:31,2024-01-05 23:21:54,4.5899,4.0,0,0.1475
TASK0041,Policy Update,Compliance,Publication,5,5,EMP032,Critical,2024-01-06 01:12:42,2024-01-06 04:09:48,2.9516,2.0,1,0.4758
TASK0042,Leave Request,Management,Request Submission,1,3,EMP043,Low,2024-07-18 09:00:00,2024-07-18 10:17:16,1.2879,0.5,1,1.5758
TASK0042,Leave Request,Management,Manager Approval,2,3,EMP026,Low,2024-07-18 11:48:23,2024-07-18 15:30:56,3.7092,2.0,1,0.8546
TASK0042,Leave Request,Management,HR Confirmation,3,3,EMP030,Low,2024-07-18 17:06:07,2024-07-18 19:39:27,2.5556,1.0,1,1.5556
TASK0043,Policy Update,HR,Draft Policy,1,5,EMP043,Critical,2024-10-30 10:00:00,2024-10-30 16:38:04,6.6347,8.0,0,-0.1707
TASK0043,Policy Update,HR,Stakeholder Review,2,5,EMP042,Critical,2024-10-30 17:10:31,2024-10-31 00:46:55,7.6066,12.0,0,-0.3661
TASK0043,Policy Update,HR,Legal Check,3,5,EMP030,Critical,2024-10-31 01:55:29,2024-10-31 08:16:27,6.3494,8.0,0,-0.2063
TASK0043,Policy Update,HR,Management Approval,4,5,EMP017,Critical,2024-10-31 09:02:48,2024-10-31 12:09:45,3.1159,4.0,0,-0.221
TASK0043,Policy Update,HR,Publication,5,5,EMP014,Critical,2024-10-31 13:13:53,2024-10-31 14:25:09,1.188,2.0,0,-0.406
TASK0044,Compliance Audit,Compliance,Audit Initiation,1,5,EMP006,High,2024-08-03 09:00:00,2024-08-03 12:16:44,3.279,2.0,1,0.6395
TASK0044,Compliance Audit,Compliance,Document Gathering,2,5,EMP048,High,2024-08-03 13:29:03,2024-08-04 03:05:50,13.6128,8.0,1,0.7016
TASK0044,Compliance Audit,Compliance,Review,3,5,EMP023,High,2024-08-04 04:24:22,2024-08-05 02:44:35,22.337,12.0,1,0.8614
TASK0044,Compliance Audit,Compliance,Finding Report,4,5,EMP005,High,2024-08-05 03:34:46,2024-08-05 14:41:39,11.1148,6.0,1,0.8525
TASK0044,Compliance Audit,Compliance,Sign-off,5,5,EMP042,High,2024-08-05 16:21:58,2024-08-05 19:41:29,3.3253,3.0,0,0.1084
TASK0045,Employee Onboarding,Legal,Document Collection,1,5,EMP010,Medium,2024-01-11 10:00:00,2024-01-11 13:24:44,3.4122,2.0,1,0.7061
TASK0045,Employee Onboarding,Legal,HR Review,2,5,EMP031,Medium,2024-01-11 14:16:12,2024-01-11 23:32:07,9.2653,4.0,1,1.3163
TASK0045,Employee Onboarding,Legal,IT Setup,3,5,EMP037,Medium,2024-01-12 01:02:22,2024-01-12 07:59:12,6.9474,3.0,1,1.3158
TASK0045,Employee Onboarding,Legal,Manager Approval,4,5,EMP030,Medium,2024-01-12 09:54:30,2024-01-12 14:32:28,4.6326,2.0,1,1.3163
TASK0045,Employee Onboarding,Legal,Orientation,5,5,EMP050,Medium,2024-01-12 16:05:25,2024-01-13 06:57:46,14.8726,4.0,1,2.7181
TASK0046,Policy Update,Finance,Draft Policy,1,5,EMP038,Medium,2024-06-08 08:00:00,2024-06-09 05:23:31,21.3922,8.0,1,1.674
TASK0046,Policy Update,Finance,Stakeholder Review,2,5,EMP020,Medium,2024-06-09 05:55:50,2024-06-10 17:16:17,35.3409,12.0,1,1.9451
TASK0046,Policy Update,Finance,Legal Check,3,5,EMP025,Medium,2024-06-10 18:38:07,2024-06-11 17:29:55,22.8634,8.0,1,1.8579
TASK0046,Policy Update,Finance,Management Approval,4,5,EMP046,Medium,2024-06-11 18:35:37,2024-06-12 05:26:39,10.8507,4.0,1,1.7127
TASK0046,Policy Update,Finance,Publication,5,5,EMP038,Medium,2024-06-12 06:14:30,2024-06-12 10:44:20,4.4973,2.0,1,1.2487
TASK0047,Performance Review,Legal,Self Assessment,1,5,EMP044,Low,2024-12-22 09:00:00,2024-12-22 18:25:59,9.4332,3.0,1,2.1444
TASK0047,Performance Review,Legal,Peer Review,2,5,EMP008,Low,2024-12-22 19:50:01,2024-12-23 05:03:57,9.2321,4.0,1,1.308
TASK0047,Performance Review,Legal,Manager Evaluation,3,5,EMP037,Low,2024-12-23 06:45:37,2024-12-23 17:09:47,10.4028,4.0,1,1.6007
TASK0047,Performance Review,Legal,HR Processing,4,5,EMP023,Low,2024-12-23 18:50:13,2024-12-24 02:13:55,7.395,3.0,1,1.465
TASK0047,Performance Review,Legal,Finalization,5,5,EMP043,Low,2024-12-24 03:31:52,2024-12-24 09:04:49,5.5494,2.0,1,1.7747
TASK0048,Vendor Registration,Procurement,Application,1,5,EMP007,Low,2024-08-03 09:00:00,2024-08-03 15:05:08,6.0858,2.0,1,2.0429
TASK0048,Vendor Registration,Procurement,Document Verification,2,5,EMP024,Low,2024-08-03 16:14:09,2024-08-03 21:26:56,5.2129,4.0,1,0.3032
TASK0048,Vendor Registration,Procurement,Finance Check,3,5,EMP030,Low,2024-08-03 22:54:08,2024-08-04 13:05:42,14.1929,6.0,1,1.3655
TASK0048,Vendor Registration,Procurement,Legal Clearance,4,5,EMP028,Low,2024-08-04 14:39:22,2024-08-05 04:44:50,14.0911,10.0,1,0.4091
TASK0048,Vendor Registration,Procurement,Activation,5,5,EMP034,Low,2024-08-05 05:30:41,2024-08-05 09:16:43,3.7674,2.0,1,0.8837
TASK0049,Purchase Order,Management,PO Creation,1,5,EMP038,Critical,2024-08-11 10:00:00,2024-08-11 13:14:21,3.2393,2.0,1,0.6197
TASK0049,Purchase Order,Management,Budget Check,2,5,EMP016,Critical,2024-08-11 14:08:30,2024-08-11 18:10:59,4.0413,3.0,1,0.3471
TASK0049,Purchase Order,Management,Procurement Review,3,5,EMP006,Critical,2024-08-11 19:55:45,2024-08-12 02:11:21,6.2599,6.0,0,0.0433
TASK0049,Purchase Order,Management,Vendor Confirmation,4,5,EMP029,Critical,2024-08-12 03:06:27,2024-08-12 07:39:59,4.5589,4.0,0,0.1397
TASK0049,Purchase Order,Management,Delivery,5,5,EMP030,Critical,2024-08-12 08:31:56,2024-08-13 20:47:27,36.2586,24.0,1,0.5108
TASK0050,Performance Review,Compliance,Self Assessment,1,5,EMP021,High,2024-01-15 09:00:00,2024-01-15 12:55:10,3.9195,3.0,1,0.3065
TASK0050,Performance Review,Compliance,Peer Review,2,5,EMP014,High,2024-01-15 13:41:32,2024-01-15 20:04:38,6.3849,4.0,1,0.5962
TASK0050,Performance Review,Compliance,Manager Evaluation,3,5,EMP017,High,2024-01-15 21:06:34,2024-01-16 03:17:06,6.1758,4.0,1,0.5439
TASK0050,Performance Review,Compliance,HR Processing,4,5,EMP039,High,2024-01-16 04:17:44,2024-01-16 08:17:15,3.9918,3.0,1,0.3306
TASK0050,Performance Review,Compliance,Finalization,5,5,EMP018,High,2024-01-16 09:50:21,2024-01-16 14:12:41,4.3721,2.0,1,1.186
TASK0051,Vendor Registration,Legal,Application,1,5,EMP027,Low,2024-05-03 10:00:00,2024-05-03 16:09:08,6.1522,2.0,1,2.0761
TASK0051,Vendor Registration,Legal,Document Verification,2,5,EMP049,Low,2024-05-03 17:23:06,2024-05-03 23:52:55,6.4971,4.0,1,0.6243
TASK0051,Vendor Registration,Legal,Finance Check,3,5,EMP031,Low,2024-05-04 00:44:33,2024-05-04 17:44:00,16.9908,6.0,1,1.8318
TASK0051,Vendor Registration,Legal,Legal Clearance,4,5,EMP032,Low,2024-05-04 19:12:08,2024-05-05 18:53:20,23.6866,10.0,1,1.3687
TASK0051,Vendor Registration,Legal,Activation,5,5,EMP002,Low,2024-05-05 20:03:40,2024-05-06 02:27:07,6.3909,2.0,1,2.1954
TASK0052,Contract Review,Compliance,Draft Submission,1,5,EMP038,Medium,2024-06-05 10:00:00,2024-06-05 14:32:38,4.5441,3.0,1,0.5147
TASK0052,Contract Review,Compliance,Legal Review,2,5,EMP036,Medium,2024-06-05 15:35:51,2024-06-06 19:44:12,28.1391,16.0,1,0.7587
TASK0052,Contract Review,Compliance,Compliance Check,3,5,EMP028,Medium,2024-06-06 21:01:59,2024-06-07 12:53:14,15.8544,8.0,1,0.9818
TASK0052,Contract Review,Compliance,Management Approval,4,5,EMP036,Medium,2024-06-07 14:52:56,2024-06-07 23:19:44,8.4467,4.0,1,1.1117
TASK0052,Contract Review,Compliance,Signing,5,5,EMP045,Medium,2024-06-08 00:19:31,2024-06-08 03:03:39,2.7358,2.0,1,0.3679
TASK0053,Purchase Order,Operations,PO Creation,1,5,EMP013,Medium,2024-03-02 10:00:00,2024-03-02 12:14:21,2.2394,2.0,0,0.1197
TASK0053,Purchase Order,Operations,Budget Check,2,5,EMP048,Medium,2024-03-02 13:12:45,2024-03-02 16:28:14,3.258,3.0,0,0.086
TASK0053,Purchase Order,Operations,Procurement Review,3,5,EMP049,Medium,2024-03-02 17:46:28,2024-03-03 00:02:01,6.2592,6.0,0,0.0432
TASK0053,Purchase Order,Operations,Vendor Confirmation,4,5,EMP013,Medium,2024-03-03 01:34:08,2024-03-03 08:03:49,6.4948,4.0,1,0.6237
TASK0053,Purchase Order,Operations,Delivery,5,5,EMP031,Medium,2024-03-03 08:53:18,2024-03-04 16:01:16,31.1327,24.0,1,0.2972
TASK0054,Policy Update,Operations,Draft Policy,1,5,EMP015,Low,2024-04-09 09:00:00,2024-04-09 18:19:58,9.3328,8.0,0,0.1666
TASK0054,Policy Update,Operations,Stakeholder Review,2,5,EMP020,Low,2024-04-09 19:22:26,2024-04-10 17:31:50,22.1565,12.0,1,0.8464
TASK0054,Policy Update,Operations,Legal Check,3,5,EMP035,Low,2024-04-10 18:03:06,2024-04-11 11:49:43,17.7769,8.0,1,1.2221
TASK0054,Policy Update,Operations,Management Approval,4,5,EMP003,Low,2024-04-11 12:31:07,2024-04-11 20:02:49,7.5285,4.0,1,0.8821
TASK0054,Policy Update,Operations,Publication,5,5,EMP036,Low,2024-04-11 22:00:30,2024-04-12 00:10:49,2.1719,2.0,0,0.086
TASK0055,IT Support Ticket,Management,Ticket Raised,1,5,EMP019,Low,2024-01-07 10:00:00,2024-01-07 11:06:55,1.1154,0.5,1,1.2308
TASK0055,IT Support Ticket,Management,Triage,2,5,EMP029,Low,2024-01-07 12:19:10,2024-01-07 15:24:55,3.0959,1.0,1,2.0959
TASK0055,IT Support Ticket,Management,Assignment,3,5,EMP004,Low,2024-01-07 16:25:35,2024-01-07 18:32:48,2.1204,1.0,1,1.1204
TASK0055,IT Support Ticket,Management,Resolution,4,5,EMP031,Low,2024-01-07 19:25:31,2024-01-08 06:10:57,10.757,4.0,1,1.6892
TASK0055,IT Support Ticket,Management,Closure,5,5,EMP005,Low,2024-01-08 06:51:13,2024-01-08 08:16:47,1.4263,0.5,1,1.8527
TASK0056,Invoice Approval,HR,Invoice Submission,1,4,EMP020,Medium,2024-03-17 10:00:00,2024-03-17 10:53:45,0.8961,1.0,0,-0.1039
TASK0056,Invoice Approval,HR,Finance Review,2,4,EMP016,Medium,2024-03-17 11:31:25,2024-03-17 20:13:08,8.6952,8.0,0,0.0869
TASK0056,Invoice Approval,HR,Manager Sign-off,3,4,EMP049,Medium,2024-03-17 20:53:48,2024-03-17 22:03:27,1.1608,3.0,0,-0.6131
TASK0056,Invoice Approval,HR,Payment Processing,4,4,EMP039,Medium,2024-03-17 23:10:54,2024-03-18 04:25:46,5.2478,6.0,0,-0.1254
TASK0057,Contract Review,Compliance,Draft Submission,1,5,EMP038,Critical,2024-08-14 09:00:00,2024-08-14 12:35:20,3.5891,3.0,0,0.1964
TASK0057,Contract Review,Compliance,Legal Review,2,5,EMP020,Critical,2024-08-14 14:34:26,2024-08-15 05:42:10,15.1289,16.0,0,-0.0544
TASK0057,Contract Review,Compliance,Compliance Check,3,5,EMP004,Critical,2024-08-15 07:03:21,2024-08-15 20:25:36,13.3709,8.0,1,0.6714
TASK0057,Contract Review,Compliance,Management Approval,4,5,EMP048,Critical,2024-08-15 21:50:28,2024-08-16 01:26:23,3.5984,4.0,0,-0.1004
TASK0057,Contract Review,Compliance,Signing,5,5,EMP049,Critical,2024-08-16 02:05:19,2024-08-16 04:23:12,2.2982,2.0,0,0.1491
TASK0058,Contract Review,Operations,Draft Submission,1,5,EMP012,Low,2024-03-21 08:00:00,2024-03-21 12:48:08,4.8024,3.0,1,0.6008
TASK0058,Contract Review,Operations,Legal Review,2,5,EMP011,Low,2024-03-21 14:07:49,2024-03-22 22:17:06,32.1548,16.0,1,1.0097
TASK0058,Contract Review,Operations,Compliance Check,3,5,EMP029,Low,2024-03-22 22:47:21,2024-03-23 07:41:07,8.8961,8.0,0,0.112
TASK0058,Contract Review,Operations,Management Approval,4,5,EMP031,Low,2024-03-23 09:13:09,2024-03-23 16:54:39,7.6916,4.0,1,0.9229
TASK0058,Contract Review,Operations,Signing,5,5,EMP015,Low,2024-03-23 17:50:52,2024-03-23 20:58:27,3.1264,2.0,1,0.5632
TASK0059,Purchase Order,Management,PO Creation,1,5,EMP017,Low,2024-12-17 08:00:00,2024-12-17 11:58:12,3.9703,2.0,1,0.9851
TASK0059,Purchase Order,Management,Budget Check,2,5,EMP041,Low,2024-12-17 13:39:07,2024-12-17 21:44:48,8.0948,3.0,1,1.6983
TASK0059,Purchase Order,Management,Procurement Review,3,5,EMP013,Low,2024-12-17 23:07:53,2024-12-18 14:32:29,15.41,6.0,1,1.5683
TASK0059,Purchase Order,Management,Vendor Confirmation,4,5,EMP035,Low,2024-12-18 15:40:45,2024-12-19 00:22:23,8.694,4.0,1,1.1735
TASK0059,Purchase Order,Management,Delivery,5,5,EMP010,Low,2024-12-19 01:12:37,2024-12-21 13:19:04,60.1076,24.0,1,1.5045
TASK0060,IT Support Ticket,Finance,Ticket Raised,1,5,EMP039,Low,2024-03-25 09:00:00,2024-03-25 10:26:23,1.4398,0.5,1,1.8796
TASK0060,IT Support Ticket,Finance,Triage,2,5,EMP037,Low,2024-03-25 12:03:47,2024-03-25 15:15:14,3.1908,1.0,1,2.1908
TASK0060,IT Support Ticket,Finance,Assignment,3,5,EMP029,Low,2024-03-25 17:08:09,2024-03-25 20:40:08,3.5332,1.0,1,2.5332
TASK0060,IT Support Ticket,Finance,Resolution,4,5,EMP045,Low,2024-03-25 21:21:19,2024-03-26 13:47:39,16.4387,4.0,1,3.1097
TASK0060,IT Support Ticket,Finance,Closure,5,5,EMP026,Low,2024-03-26 14:45:01,2024-03-26 15:55:27,1.1738,0.5,1,1.3476
TASK0061,Vendor Registration,Management,Application,1,5,EMP003,Critical,2024-02-11 10:00:00,2024-02-11 13:47:41,3.7948,2.0,1,0.8974
TASK0061,Vendor Registration,Management,Document Verification,2,5,EMP048,Critical,2024-02-11 15:37:44,2024-02-11 18:52:18,3.243,4.0,0,-0.1893
TASK0061,Vendor Registration,Management,Finance Check,3,5,EMP017,Critical,2024-02-11 19:51:19,2024-02-12 03:35:35,7.7378,6.0,1,0.2896
TASK0061,Vendor Registration,Management,Legal Clearance,4,5,EMP015,Critical,2024-02-12 04:07:54,2024-02-12 18:59:48,14.8649,10.0,1,0.4865
TASK0061,Vendor Registration,Management,Activation,5,5,EMP037,Critical,2024-02-12 20:56:22,2024-02-12 23:44:57,2.8095,2.0,1,0.4047
TASK0062,Employee Onboarding,Operations,Document Collection,1,5,EMP034,Low,2024-03-30 09:00:00,2024-03-30 11:43:53,2.7314,2.0,1,0.3657
TASK0062,Employee Onboarding,Operations,HR Review,2,5,EMP018,Low,2024-03-30 13:12:31,2024-03-30 19:11:20,5.9803,4.0,1,0.4951
TASK0062,Employee Onboarding,Operations,IT Setup,3,5,EMP038,Low,2024-03-30 19:57:40,2024-03-31 00:10:47,4.2186,3.0,1,0.4062
TASK0062,Employee Onboarding,Operations,Manager Approval,4,5,EMP032,Low,2024-03-31 01:20:00,2024-03-31 04:05:08,2.7522,2.0,1,0.3761
TASK0062,Employee Onboarding,Operations,Orientation,5,5,EMP031,Low,2024-03-31 06:02:21,2024-03-31 13:20:22,7.3003,4.0,1,0.8251
TASK0063,Compliance Audit,Procurement,Audit Initiation,1,5,EMP027,Low,2024-03-23 09:00:00,2024-03-23 13:27:25,4.457,2.0,1,1.2285
TASK0063,Compliance Audit,Procurement,Document Gathering,2,5,EMP019,Low,2024-03-23 14:59:51,2024-03-24 05:19:53,14.334,8.0,1,0.7917
TASK0063,Compliance Audit,Procurement,Review,3,5,EMP026,Low,2024-03-24 06:49:31,2024-03-25 12:16:34,29.4508,12.0,1,1.4542
TASK0063,Compliance Audit,Procurement,Finding Report,4,5,EMP036,Low,2024-03-25 13:59:47,2024-03-26 03:14:36,13.247,6.0,1,1.2078
TASK0063,Compliance Audit,Procurement,Sign-off,5,5,EMP006,Low,2024-03-26 03:47:55,2024-03-26 11:03:11,7.2545,3.0,1,1.4182
TASK0064,Compliance Audit,Finance,Audit Initiation,1,5,EMP043,Critical,2024-09-20 08:00:00,2024-09-20 11:46:59,3.7831,2.0,1,0.8916
TASK0064,Compliance Audit,Finance,Document Gathering,2,5,EMP030,Critical,2024-09-20 13:35:13,2024-09-21 00:47:55,11.2117,8.0,1,0.4015
TASK0064,Compliance Audit,Finance,Review,3,5,EMP013,Critical,2024-09-21 01:55:07,2024-09-21 19:49:12,17.9014,12.0,1,0.4918
TASK0064,Compliance Audit,Finance,Finding Report,4,5,EMP040,Critical,2024-09-21 21:05:51,2024-09-22 08:41:03,11.5865,6.0,1,0.9311
TASK0064,Compliance Audit,Finance,Sign-off,5,5,EMP041,Critical,2024-09-22 10:19:08,2024-09-22 15:58:26,5.6553,3.0,1,0.8851
TASK0065,Employee Onboarding,Legal,Document Collection,1,5,EMP019,High,2024-10-08 08:00:00,2024-10-08 11:33:18,3.5551,2.0,1,0.7775
TASK0065,Employee Onboarding,Legal,HR Review,2,5,EMP045,High,2024-10-08 12:42:44,2024-10-08 20:01:11,7.3075,4.0,1,0.8269
TASK0065,Employee Onboarding,Legal,IT Setup,3,5,EMP002,High,2024-10-08 21:14:48,2024-10-09 03:58:12,6.7234,3.0,1,1.2411
TASK0065,Employee Onboarding,Legal,Manager Approval,4,5,EMP039,High,2024-10-09 05:55:47,2024-10-09 09:04:39,3.1476,2.0,1,0.5738
TASK0065,Employee Onboarding,Legal,Orientation,5,5,EMP046,High,2024-10-09 10:46:35,2024-10-09 18:41:52,7.9213,4.0,1,0.9803
TASK0066,Vendor Registration,HR,Application,1,5,EMP008,Critical,2024-02-17 08:00:00,2024-02-17 09:28:39,1.4777,2.0,0,-0.2611
TASK0066,Vendor Registration,HR,Document Verification,2,5,EMP008,Critical,2024-02-17 10:40:11,2024-02-17 13:36:56,2.9459,4.0,0,-0.2635
TASK0066,Vendor Registration,HR,Finance Check,3,5,EMP010,Critical,2024-02-17 15:05:14,2024-02-17 20:43:21,5.6353,6.0,0,-0.0608
TASK0066,Vendor Registration,HR,Legal Clearance,4,5,EMP046,Critical,2024-02-17 21:58:12,2024-02-18 06:56:28,8.9711,10.0,0,-0.1029
TASK0066,Vendor Registration,HR,Activation,5,5,EMP046,Critical,2024-02-18 07:52:44,2024-02-18 09:40:10,1.7906,2.0,0,-0.1047
TASK0067,Budget Approval,Management,Budget Draft,1,4,EMP010,Medium,2024-08-21 10:00:00,2024-08-22 00:22:35,14.3765,6.0,1,1.3961
TASK0067,Budget Approval,Management,Finance Review,2,4,EMP039,Medium,2024-08-22 01:27:06,2024-08-22 16:42:56,15.2639,8.0,1,0.908
TASK0067,Budget Approval,Management,CFO Approval,3,4,EMP009,Medium,2024-08-22 17:58:41,2024-08-23 11:15:04,17.2731,8.0,1,1.1591
TASK0067,Budget Approval,Management,Notification,4,4,EMP018,Medium,2024-08-23 13:02:50,2024-08-23 14:49:45,1.7821,1.0,1,0.7821
TASK0068,Leave Request,Procurement,Request Submission,1,3,EMP047,High,2024-01-02 09:00:00,2024-01-02 09:43:26,0.7241,0.5,1,0.4482
TASK0068,Leave Request,Procurement,Manager Approval,2,3,EMP038,High,2024-01-02 10:40:18,2024-01-02 13:19:16,2.6492,2.0,1,0.3246
TASK0068,Leave Request,Procurement,HR Confirmation,3,3,EMP043,High,2024-01-02 14:41:27,2024-01-02 16:04:38,1.3864,1.0,1,0.3864
TASK0069,IT Support Ticket,Management,Ticket Raised,1,5,EMP036,Critical,2024-06-25 09:00:00,2024-06-25 09:44:38,0.7442,0.5,1,0.4883
TASK0069,IT Support Ticket,Management,Triage,2,5,EMP025,Critical,2024-06-25 11:23:18,2024-06-25 12:30:02,1.1124,1.0,0,0.1124
TASK0069,IT Support Ticket,Management,Assignment,3,5,EMP021,Critical,2024-06-25 13:41:01,2024-06-25 15:34:13,1.8866,1.0,1,0.8866
TASK0069,IT Support Ticket,Management,Resolution,4,5,EMP045,Critical,2024-06-25 17:22:29,2024-06-25 21:37:27,4.2496,4.0,0,0.0624
TASK0069,IT Support Ticket,Management,Closure,5,5,EMP025,Critical,2024-06-25 22:28:57,2024-06-25 22:59:10,0.5035,0.5,0,0.007
TASK0070,Leave Request,HR,Request Submission,1,3,EMP025,High,2024-08-30 10:00:00,2024-08-30 10:34:32,0.5758,0.5,0,0.1516
TASK0070,Leave Request,HR,Manager Approval,2,3,EMP043,High,2024-08-30 11:39:17,2024-08-30 13:49:15,2.1661,2.0,0,0.083
TASK0070,Leave Request,HR,HR Confirmation,3,3,EMP042,High,2024-08-30 15:30:34,2024-08-30 16:33:40,1.0517,1.0,0,0.0517
TASK0071,Budget Approval,HR,Budget Draft,1,4,EMP022,Medium,2024-09-14 10:00:00,2024-09-14 17:25:45,7.4294,6.0,0,0.2382
TASK0071,Budget Approval,HR,Finance Review,2,4,EMP029,Medium,2024-09-14 19:14:02,2024-09-15 04:00:44,8.7784,8.0,0,0.0973
TASK0071,Budget Approval,HR,CFO Approval,3,4,EMP030,Medium,2024-09-15 04:39:43,2024-09-15 11:52:58,7.2208,8.0,0,-0.0974
TASK0071,Budget Approval,HR,Notification,4,4,EMP010,Medium,2024-09-15 12:24:21,2024-09-15 13:31:21,1.1167,1.0,0,0.1167
TASK0072,Performance Review,IT,Self Assessment,1,5,EMP022,Low,2024-08-28 09:00:00,2024-08-28 12:22:18,3.3718,3.0,0,0.1239
TASK0072,Performance Review,IT,Peer Review,2,5,EMP026,Low,2024-08-28 13:48:24,2024-08-28 20:01:14,6.2141,4.0,1,0.5535
TASK0072,Performance Review,IT,Manager Evaluation,3,5,EMP022,Low,2024-08-28 21:29:44,2024-08-29 02:32:33,5.0471,4.0,1,0.2618
TASK0072,Performance Review,IT,HR Processing,4,5,EMP035,Low,2024-08-29 04:19:16,2024-08-29 07:34:38,3.2561,3.0,0,0.0854
TASK0072,Performance Review,IT,Finalization,5,5,EMP021,Low,2024-08-29 08:38:50,2024-08-29 11:04:48,2.4329,2.0,0,0.2164
TASK0073,Budget Approval,HR,Budget Draft,1,4,EMP044,Low,2024-04-30 10:00:00,2024-04-30 19:17:18,9.2886,6.0,1,0.5481
TASK0073,Budget Approval,HR,Finance Review,2,4,EMP015,Low,2024-04-30 21:10:11,2024-05-01 07:19:12,10.1502,8.0,1,0.2688
TASK0073,Budget Approval,HR,CFO Approval,3,4,EMP028,Low,2024-05-01 08:56:25,2024-05-01 18:29:56,9.5588,8.0,0,0.1948
TASK0073,Budget Approval,HR,Notification,4,4,EMP049,Low,2024-05-01 20:27:59,2024-05-01 21:57:58,1.4997,1.0,1,0.4997
TASK0074,Invoice Approval,Management,Invoice Submission,1,4,EMP002,Medium,2024-12-21 09:00:00,2024-12-21 10:59:35,1.9931,1.0,1,0.9931
TASK0074,Invoice Approval,Management,Finance Review,2,4,EMP004,Medium,2024-12-21 11:33:43,2024-12-22 01:13:15,13.6589,8.0,1,0.7074
TASK0074,Invoice Approval,Management,Manager Sign-off,3,4,EMP024,Medium,2024-12-22 02:09:39,2024-12-22 07:19:26,5.163,3.0,1,0.721
TASK0074,Invoice Approval,Management,Payment Processing,4,4,EMP016,Medium,2024-12-22 08:28:12,2024-12-22 20:23:56,11.9291,6.0,1,0.9882
TASK0075,Policy Update,IT,Draft Policy,1,5,EMP040,Medium,2024-03-30 08:00:00,2024-03-30 13:40:59,5.6831,8.0,0,-0.2896
TASK0075,Policy Update,IT,Stakeholder Review,2,5,EMP040,Medium,2024-03-30 15:29:21,2024-03-31 00:06:41,8.6221,12.0,0,-0.2815
TASK0075,Policy Update,IT,Legal Check,3,5,EMP032,Medium,2024-03-31 01:38:10,2024-03-31 08:29:11,6.8505,8.0,0,-0.1437
TASK0075,Policy Update,IT,Management Approval,4,5,EMP010,Medium,2024-03-31 10:21:21,2024-03-31 14:11:06,3.8292,4.0,0,-0.0427
TASK0075,Policy Update,IT,Publication,5,5,EMP041,Medium,2024-03-31 15:02:00,2024-03-31 17:09:27,2.1244,2.0,0,0.0622
TASK0076,Purchase Order,HR,PO Creation,1,5,EMP035,Critical,2024-05-27 10:00:00,2024-05-27 11:59:39,1.9944,2.0,0,-0.0028
TASK0076,Purchase Order,HR,Budget Check,2,5,EMP029,Critical,2024-05-27 12:43:52,2024-05-27 15:26:15,2.7062,3.0,0,-0.0979
TASK0076,Purchase Order,HR,Procurement Review,3,5,EMP038,Critical,2024-05-27 17:21:19,2024-05-27 21:49:39,4.4722,6.0,0,-0.2546
TASK0076,Purchase Order,HR,Vendor Confirmation,4,5,EMP028,Critical,2024-05-27 22:46:35,2024-05-28 01:50:40,3.0683,4.0,0,-0.2329
TASK0076,Purchase Order,HR,Delivery,5,5,EMP030,Critical,2024-05-28 03:22:48,2024-05-28 18:09:17,14.7747,24.0,0,-0.3844
TASK0077,Contract Review,Compliance,Draft Submission,1,5,EMP025,Critical,2024-02-24 08:00:00,2024-02-24 11:45:57,3.766,3.0,1,0.2553
